,TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
229331,2294190,229428,4,87,99.6,0,34087,93.8,159736,169260,0.7
229332,2294200,229429,4,87,99.6,0,32932,93.8,159739,169284,0.7
229333,2294210,229430,4,87,99.6,0,31856,93.8,159768,169338,0.7
229334,2294220,229431,4,87,99.6,0,30775,93.8,159775,169364,0.7
229335,2294230,229432,4,87,99.6,0,29690,93.8,159802,169411,0.7
229336,2294240,229433,4,87,99.6,0,28685,93.8,159820,169408,0.7
229337,2294250,229434,4,87,99.6,0,27760,93.8,159825,169429,0.7
229338,2294260,229435,4,87,99.6,0,26749,93.8,159833,169482,0.7
229339,2294270,229436,4,87,99.6,0,25735,93.8,159871,169500,0.7
229340,2294280,229437,4,87,99.6,0,24635,93.8,159874,169566,0.7
229341,2294290,229438,4,87,99.6,0,23448,93.8,159896,169590,0.7
229342,2294300,229439,4,87,99.6,0,22259,93.8,159908,169639,0.7
229343,2294310,229440,4,87,99.6,0,20983,93.8,159947,169665,0.7
229344,2294320,229441,4,87,99.6,0,19789,93.8,159954,169678,0.7
229345,2294330,229442,4,87,99.6,0,18595,93.8,159960,169732,0.7
229346,2294340,229443,4,87,99.6,0,17398,93.8,159964,169753,0.7
229347,2294350,229444,4,87,99.6,0,16032,93.8,160013,169790,0.7
229348,2294360,229445,4,87,99.6,0,14834,93.8,160013,169798,0.7
229349,2294370,229446,4,87,99.6,0,13552,93.8,160043,169856,0.7
229350,2294380,229447,4,87,99.6,0,12353,93.8,160045,169862,0.7
229351,2294390,229448,4,87,99.6,0,11155,93.8,160068,169880,0.7
229352,2294400,229449,4,87,99.6,0,10042,93.8,160076,169934,0.7
229353,2294410,229450,4,87,99.6,0,9015,93.8,160095,169966,0.7
229354,2294420,229451,4,87,99.6,0,7989,93.8,160131,170002,0.7
229355,2294430,229452,4,87,99.6,0,7048,93.8,160127,169999,0.7
229356,2294440,229453,4,87,99.6,0,6109,93.8,160122,169975,0.7
229357,2294450,229454,4,87,99.6,0,5171,93.8,160088,169918,0.7
229358,2294460,229455,4,87,99.6,0,4319,93.8,160041,169807,0.7
229359,2294470,229456,4,87,99.6,0,3723,93.8,159951,169614,0.7
229360,2294480,229457,4,87,99.6,0,3276,93.8,159878,169474,0.7
229361,2294490,229458,4,87,99.6,0,3276,93.8,159790,169309,0.7
229362,2294500,229459,4,87,99.6,0,3276,93.8,159742,169202,0.7
229363,2294510,229460,4,87,99.6,0,3945,93.8,159671,169099,0.7
229364,2294520,229461,4,87,99.6,0,5116,93.8,159622,168992,0.7
229365,2294530,229462,4,87,99.6,0,6786,93.8,159603,168917,0.7
229366,2294540,229463,4,87,99.6,0,9208,93.8,159573,168886,0.7
229367,2294550,229464,4,87,99.6,0,12131,93.8,159539,168842,0.7
229368,2294560,229465,4,87,99.6,0,15557,93.8,159522,168802,0.7
229369,2294570,229466,4,87,99.6,0,19489,93.8,159519,168766,0.7
229370,2294580,229467,4,87,99.6,0,23848,93.8,159518,168726,0.7
229371,2294590,229468,4,87,99.6,0,28300,93.8,159497,168696,0.7
229372,2294600,229469,4,87,99.6,0,32767,93.8,159494,168686,0.7
229373,2294610,229470,4,87,99.6,0,37250,93.8,159478,168631,0.7
229374,2294620,229471,4,87,99.6,0,41493,93.8,159466,168627,0.7
229375,2294630,229472,4,87,99.6,0,45489,93.8,159467,168607,0.7
229376,2294640,229473,4,87,99.6,0,49067,93.8,159431,168577,0.7
229377,2294650,229474,4,87,99.6,0,52221,93.8,159431,168571,0.7
229378,2294660,229475,4,87,99.6,0,54867,93.8,159453,168548,0.7
229379,2294670,229476,4,87,99.6,0,57086,93.8,159446,168582,0.7
229380,2294680,229477,4,87,99.6,0,58708,93.8,159489,168619,0.7
229381,2294690,229478,4,87,99.6,0,59988,93.8,159502,168670,0.7
229382,2294700,229479,4,87,99.6,0,60757,93.8,159527,168688,0.7
229383,2294710,229480,4,87,99.6,0,61185,93.8,159553,168781,0.7
229384,2294720,229481,4,87,99.6,0,61187,93.8,159567,168822,0.7
229385,2294730,229482,4,87,99.6,8,60849,93.8,159553,168844,0.7
229386,2294740,229483,4,87,99.6,0,60086,93.8,159596,168882,0.7
229387,2294750,229484,4,87,99.6,0,59155,93.8,159614,168902,0.7
229388,2294760,229485,4,87,99.6,0,57885,93.8,159600,168920,0.7
229389,2294770,229486,4,87,99.6,0,56447,93.8,159624,168909,0.7
229390,2294780,229487,4,87,99.6,0,54839,93.8,159624,168937,0.7
229391,2294790,229488,4,87,99.6,0,53146,93.8,159632,168954,0.7
229392,2294800,229489,4,87,99.6,0,51284,93.8,159647,168953,0.7
229393,2294810,229490,4,87,99.6,0,49506,93.8,159622,169000,0.7
229394,2294820,229491,4,87,99.6,0,47727,93.8,159684,169027,0.7
229395,2294830,229492,4,87,99.6,0,45946,93.8,159681,169062,0.7
229396,2294840,229493,4,87,99.6,0,44334,93.8,159670,169105,0.7
229397,2294850,229494,4,87,99.6,0,42719,93.8,159683,169128,0.7
229398,2294860,229495,4,87,99.6,0,41272,93.8,159699,169167,0.7
229399,2294870,229496,4,87,99.6,0,39908,93.8,159720,169203,0.7
229400,2294880,229497,4,87,99.6,0,38713,93.8,159717,169218,0.7
229401,2294890,229498,4,87,99.6,0,37514,93.8,159746,169287,0.7
229402,2294900,229499,4,87,99.6,0,36398,93.8,159762,169303,0.7
229403,2294910,229500,4,87,99.6,0,35192,93.8,159779,169333,0.7
229404,2294920,229501,4,87,99.6,0,33982,93.8,159795,169362,0.7
229405,2294930,229502,4,87,99.6,0,32854,93.8,159828,169414,0.7
229406,2294940,229503,4,87,99.6,0,31634,93.8,159842,169448,0.7
229407,2294950,229504,4,87,99.6,0,30410,93.8,159821,169472,0.7
229408,2294960,229505,4,87,99.6,0,29270,93.8,159853,169527,0.7
229409,2294970,229506,4,87,99.6,0,27950,93.8,159835,169511,0.7
229410,2294980,229507,4,87,99.6,0,26627,93.8,159867,169546,0.7
229411,2294990,229508,4,87,99.6,0,25212,93.8,159879,169561,0.7
229412,2295000,229509,4,87,99.6,0,23794,93.8,159887,169609,0.7
229413,2295010,229510,4,87,99.6,0,22460,93.8,159877,169629,0.7
229414,2295020,229511,4,87,99.6,0,21125,93.8,159910,169665,0.7
229415,2295030,229512,4,87,99.6,0,19787,93.8,159925,169682,0.7
229416,2295040,229513,4,87,99.6,0,18536,93.8,159946,169743,0.7
229417,2295050,229514,4,87,99.6,0,17284,93.8,159954,169765,0.7
229418,2295060,229515,4,87,99.6,0,16031,93.8,159981,169792,0.7
229419,2295070,229516,4,87,99.6,0,14866,93.8,159994,169830,0.7
229420,2295080,229517,4,87,99.6,0,13789,93.8,159991,169872,0.7
229421,2295090,229518,4,87,99.6,0,12623,93.6,160012,169895,0.7
229422,2295100,229519,4,87,99.6,0,11546,93.6,160016,169910,0.7
229423,2295110,229520,4,87,99.6,0,10470,93.6,160043,169949,0.7
229424,2295120,229521,4,87,99.6,0,9394,93.6,160031,169948,0.7
229425,2295130,229522,4,87,99.6,0,8319,93.6,159993,169894,0.7
229426,2295140,229523,4,87,99.6,0,7334,93.6,159950,169782,0.7
229427,2295150,229524,4,87,99.6,0,6439,93.6,159881,169649,0.7
229428,2295160,229525,4,87,99.6,0,5634,93.6,159795,169486,0.7
229429,2295170,229526,4,87,99.6,0,5097,93.6,159684,169324,0.7
229430,2295180,229527,4,87,99.6,0,4915,93.6,159631,169164,0.7
229431,2295190,229528,4,87,99.6,0,5179,93.6,159571,169042,0.7
229432,2295200,229529,4,87,99.6,0,6064,93.6,159524,168974,0.7
229433,2295210,229530,4,87,99.6,0,7571,93.6,159488,168869,0.7
229434,2295220,229531,4,87,99.6,0,9788,93.6,159431,168827,0.7
229435,2295230,229532,4,87,99.6,0,12626,93.6,159402,168758,0.7
229436,2295240,229533,4,87,99.6,0,16088,93.6,159414,168748,0.7
229437,2295250,229534,4,87,99.6,0,20178,93.6,159379,168723,0.7
229438,2295260,229535,4,87,99.6,0,24631,93.6,159382,168690,0.7
229439,2295270,229536,4,87,99.6,0,29453,93.6,159390,168667,0.7
229440,2295280,229537,4,87,99.6,0,34292,93.6,159373,168646,0.7
229441,2295290,229538,4,87,99.6,0,39058,93.6,159359,168579,0.7
229442,2295300,229539,4,87,99.6,0,43746,93.6,159316,168577,0.7
229443,2295310,229540,4,87,99.6,0,48082,93.6,159331,168560,0.7
229444,2295320,229541,4,87,99.6,0,52060,93.6,159325,168527,0.7
229445,2295330,229542,4,87,99.6,0,55407,93.6,159302,168507,0.7
229446,2295340,229543,4,87,99.6,0,58302,93.6,159301,168502,0.7
229447,2295350,229544,4,87,99.6,0,60651,93.6,159302,168530,0.7
229448,2295360,229545,4,87,99.6,0,62258,93.6,159325,168563,0.7
229449,2295370,229546,4,87,99.6,0,62258,93.6,159353,168597,0.7
229450,2295380,229547,4,87,99.6,0,62258,93.6,159384,168680,0.7
229451,2295390,229548,4,87,99.6,0,62094,93.6,159401,168727,0.7
229452,2295400,229549,4,87,99.6,0,61932,93.6,159407,168743,0.7
229453,2295410,229550,4,87,99.6,8,61526,93.6,159426,168804,0.7
229454,2295420,229551,4,87,99.6,0,60795,93.6,159439,168802,0.7
229455,2295430,229552,4,87,99.6,0,59821,93.6,159456,168831,0.7
229456,2295440,229553,4,87,99.6,0,58604,93.6,159449,168845,0.7
229457,2295450,229554,4,87,99.6,0,57144,93.6,159446,168845,0.7
229458,2295460,229555,4,87,99.6,0,55442,93.6,159460,168868,0.7
229459,2295470,229556,4,87,99.6,0,53659,93.6,159480,168909,0.7
229460,2295480,229557,4,87,99.6,0,51876,93.6,159486,168911,0.7
229461,2295490,229558,4,87,99.6,0,50093,93.6,159489,168932,0.7
229462,2295500,229559,4,87,99.6,0,48309,93.6,159502,168963,0.7
229463,2295510,229560,4,87,99.6,0,46605,93.6,159492,169002,0.7
229464,2295520,229561,4,87,99.6,0,45063,93.6,159514,169026,0.7
229465,2295530,229562,4,87,99.6,0,43601,93.6,159537,169065,0.7
229466,2295540,229563,4,87,99.6,0,42218,93.6,159576,169122,0.7
229467,2295550,229564,4,87,99.6,0,40914,93.6,159570,169146,0.7
229468,2295560,229565,4,87,99.6,0,39773,93.6,159573,169163,0.7
229469,2295570,229566,4,87,99.6,0,38710,93.6,159597,169215,0.7
229470,2295580,229567,4,87,99.6,0,37563,93.6,159632,169238,0.7
229471,2295590,229568,4,87,99.6,0,36494,93.6,159627,169273,0.7
229472,2295600,229569,4,87,99.6,0,35422,93.6,159664,169300,0.7
229473,2295610,229570,4,87,99.6,0,34429,93.6,159676,169343,0.7
229474,2295620,229571,4,87,99.6,0,33267,93.6,159674,169393,0.7
229475,2295630,229572,4,87,99.6,0,32016,93.6,159675,169407,0.7
229476,2295640,229573,4,87,99.6,0,30760,93.6,159701,169433,0.7
229477,2295650,229574,4,87,99.6,0,29501,93.6,159725,169468,0.7
229478,2295660,229575,4,87,99.6,0,28153,93.6,159733,169490,0.7
229479,2295670,229576,4,87,99.6,0,26885,93.6,159739,169540,0.7
229480,2295680,229577,4,87,99.6,0,25529,93.6,159765,169572,0.7
229481,2295690,229578,4,87,99.6,0,24254,93.6,159800,169619,0.7
229482,2295700,229579,4,87,99.6,0,22893,93.6,159799,169610,0.7
229483,2295710,229580,4,87,99.6,0,21528,93.6,159806,169668,0.7
229484,2295720,229581,4,87,99.6,0,20246,93.6,159830,169685,0.7
229485,2295730,229582,4,87,99.6,0,19047,93.6,159833,169740,0.7
229486,2295740,229583,4,87,99.6,0,17846,93.6,159864,169735,0.7
229487,2295750,229584,4,87,99.6,0,16560,93.6,159873,169765,0.7
229488,2295760,229585,4,87,99.6,0,15442,93.6,159911,169824,0.7
229489,2295770,229586,4,87,99.6,0,14240,93.6,159923,169860,0.7
229490,2295780,229587,4,87,99.6,0,13122,93.6,159931,169886,0.7
229491,2295790,229588,4,87,99.6,0,12089,93.6,159929,169916,0.7
229492,2295800,229589,4,87,99.6,0,10971,93.6,159947,169932,0.7
229493,2295810,229590,4,87,99.6,0,10024,93.6,159974,169960,0.7
229494,2295820,229591,4,87,99.6,0,8992,93.6,159976,169960,0.7
229495,2295830,229592,4,87,99.6,0,8047,93.6,159922,169891,0.7
229496,2295840,229593,4,87,99.6,0,7188,93.6,159848,169753,0.7
229497,2295850,229594,4,87,99.6,0,6329,93.6,159789,169622,0.7
229498,2295860,229595,4,87,99.6,0,5643,93.6,159724,169461,0.7
229499,2295870,229596,4,87,99.6,0,5213,93.6,159643,169304,0.7
229500,2295880,229597,4,87,99.6,0,5124,93.6,159591,169185,0.7
229501,2295890,229598,4,87,99.6,0,5547,93.6,159524,169061,0.7
229502,2295900,229599,4,87,99.6,0,6481,93.6,159483,168981,0.7
229503,2295910,229600,4,87,99.6,0,8095,93.6,159442,168932,0.7
229504,2295920,229601,4,87,99.6,0,10305,93.6,159404,168868,0.7
229505,2295930,229602,4,87,99.6,0,13197,93.6,159418,168826,0.7
229506,2295940,229603,4,87,99.6,0,16602,93.6,159404,168826,0.7
229507,2295950,229604,4,87,99.6,0,20523,93.6,159386,168791,0.7
229508,2295960,229605,4,87,99.6,0,24622,93.6,159408,168768,0.7
229509,2295970,229606,4,87,99.6,0,28988,93.6,159376,168742,0.7
229510,2295980,229607,4,87,99.6,0,33369,93.6,159376,168730,0.7
229511,2295990,229608,4,87,99.6,0,37680,93.6,159325,168702,0.7
229512,2296000,229609,4,87,99.6,0,41830,93.6,159311,168675,0.7
229513,2296010,229610,4,87,99.6,0,45557,93.6,159317,168685,0.7
229514,2296020,229611,4,87,99.6,0,48943,93.6,159313,168656,0.7
229515,2296030,229612,4,87,99.6,0,51811,93.6,159343,168667,0.7
229516,2296040,229613,4,87,99.6,0,54161,93.6,159326,168662,0.7
229517,2296050,229614,4,87,99.6,0,55990,93.6,159349,168728,0.7
229518,2296060,229615,4,87,99.6,0,57385,93.6,159375,168768,0.7
229519,2296070,229616,4,87,99.6,0,58258,93.6,159395,168812,0.7
229520,2296080,229617,4,87,99.6,0,58698,93.6,159460,168893,0.7
229521,2296090,229618,4,87,99.6,0,58703,93.6,159474,168933,0.7
229522,2296100,229619,4,87,99.6,8,58363,93.6,159483,168977,0.7
229523,2296110,229620,4,87,99.6,0,57502,93.6,159483,168990,0.7
229524,2296120,229621,4,87,99.6,0,56296,93.6,159497,169008,0.7
229525,2296130,229622,4,87,99.6,0,54830,93.6,159483,168998,0.7
229526,2296140,229623,4,87,99.6,0,53191,93.6,159515,169021,0.7
229527,2296150,229624,4,87,99.6,0,51379,93.6,159525,169034,0.7
229528,2296160,229625,4,87,99.6,0,49392,93.6,159531,169050,0.7
229529,2296170,229626,4,87,99.6,0,47491,93.6,159507,169073,0.7
229530,2296180,229627,4,87,99.6,0,45501,93.6,159522,169069,0.7
229531,2296190,229628,4,87,99.6,0,43595,93.6,159568,169118,0.7
229532,2296200,229629,4,87,99.6,0,41773,93.6,159559,169135,0.7
229533,2296210,229630,4,87,99.6,0,40122,93.6,159572,169189,0.7
229534,2296220,229631,4,87,99.6,0,38555,93.6,159599,169244,0.7
229535,2296230,229632,4,87,99.6,0,37159,93.6,159597,169241,0.7
229536,2296240,229633,4,87,99.6,0,35847,93.6,159627,169287,0.7
229537,2296250,229634,4,87,99.6,0,34706,93.6,159645,169324,0.7
229538,2296260,229635,4,87,99.6,0,33650,93.6,159657,169341,0.7
229539,2296270,229636,4,87,99.6,0,32590,93.6,159668,169388,0.7
229540,2296280,229637,4,87,99.6,0,31526,93.6,159691,169425,0.7
229541,2296290,229638,4,87,99.6,0,30457,93.6,159695,169464,0.7
229542,2296300,229639,4,87,99.6,0,29385,93.6,159729,169496,0.7
229543,2296310,229640,4,87,99.6,0,28310,93.6,159746,169528,0.7
229544,2296320,229641,4,87,99.6,0,27142,93.6,159728,169534,0.7
229545,2296330,229642,4,87,99.6,0,25970,93.6,159777,169550,0.7
229546,2296340,229643,4,87,99.6,0,24706,93.6,159782,169620,0.7
229547,2296350,229644,4,87,99.6,0,23529,93.6,159771,169667,0.7
229548,2296360,229645,4,87,99.6,0,22259,93.6,159795,169656,0.7
229549,2296370,229646,4,87,99.6,0,20898,93.6,159804,169683,0.7
229550,2296380,229647,4,87,99.6,0,19534,93.6,159840,169728,0.7
229551,2296390,229648,4,87,99.5,0,18348,93.6,159839,169752,0.7
229552,2296400,229649,4,87,99.5,0,17071,93.6,159843,169792,0.7
229553,2296410,229650,4,87,99.5,0,15794,93.6,159869,169827,0.7
229554,2296420,229651,4,87,99.5,0,14606,93.6,159895,169869,0.7
229555,2296430,229652,4,87,99.5,0,13327,93.6,159940,169895,0.7
229556,2296440,229653,4,87,99.5,0,12229,93.6,159921,169919,0.7
229557,2296450,229654,4,87,99.5,0,11131,93.6,159947,169972,0.7
229558,2296460,229655,4,87,99.5,0,10034,93.6,159966,169997,0.7
229559,2296470,229656,4,87,99.5,0,8938,93.6,159996,170020,0.7
229560,2296480,229657,4,87,99.5,0,7843,93.6,160010,170049,0.7
229561,2296490,229658,4,87,99.5,0,6748,93.6,160038,170096,0.7
229562,2296500,229659,4,87,99.5,0,5746,93.6,160022,170102,0.7
229563,2296510,229660,4,87,99.5,0,4655,93.6,160011,170100,0.7
229564,2296520,229661,4,87,99.5,0,3656,93.6,159967,170035,0.7
229565,2296530,229662,4,87,99.5,0,3276,93.6,159965,169933,0.7
229566,2296540,229663,4,87,99.5,0,3276,93.6,159867,169798,0.7
229567,2296550,229664,4,87,99.5,0,3276,93.6,159782,169638,0.7
229568,2296560,229665,4,87,99.5,0,3276,93.6,159675,169446,0.7
229569,2296570,229666,4,87,99.5,0,3276,93.6,159641,169332,0.7
229570,2296580,229667,4,87,99.5,0,3686,93.6,159578,169201,0.7
229571,2296590,229668,4,87,99.5,0,4587,93.6,159532,169123,0.7
229572,2296600,229669,4,87,99.5,0,6143,93.6,159500,169046,0.7
229573,2296610,229670,4,87,99.5,0,8272,93.6,159505,168997,0.7
229574,2296620,229671,4,87,99.5,0,11056,93.6,159471,168960,0.7
229575,2296630,229672,4,87,99.5,0,14415,93.6,159432,168926,0.7
229576,2296640,229673,4,87,99.5,0,18270,93.6,159436,168911,0.7
229577,2296650,229674,4,87,99.5,0,22375,93.6,159429,168874,0.7
229578,2296660,229675,4,87,99.5,0,26737,93.6,159390,168847,0.7
229579,2296670,229676,4,87,99.5,0,31112,93.6,159407,168839,0.7
229580,2296680,229677,4,87,99.5,0,35586,93.6,159377,168789,0.7
229581,2296690,229678,4,87,99.5,0,39742,93.6,159350,168764,0.7
229582,2296700,229679,4,87,99.5,0,43658,93.6,159336,168751,0.7
229583,2296710,229680,4,87,99.5,0,47166,93.6,159333,168715,0.7
229584,2296720,229681,4,87,99.5,0,50260,93.6,159353,168720,0.7
229585,2296730,229682,4,87,99.5,0,52773,93.6,159356,168730,0.7
229586,2296740,229683,4,87,99.5,0,54785,93.6,159366,168773,0.7
229587,2296750,229684,4,87,99.5,0,56379,93.6,159396,168806,0.7
229588,2296760,229685,4,87,99.5,0,57472,93.6,159443,168873,0.7
229589,2296770,229686,4,87,99.5,0,58063,93.6,159449,168932,0.7
229590,2296780,229687,4,87,99.5,0,58237,93.6,159487,168987,0.7
229591,2296790,229688,4,87,99.5,0,58076,93.6,159512,168996,0.7
229592,2296800,229689,4,87,99.5,8,57582,93.6,159501,169045,0.7
229593,2296810,229690,4,87,99.5,0,56755,93.6,159515,169034,0.7
229594,2296820,229691,4,87,99.5,0,55594,93.6,159519,169083,0.7
229595,2296830,229692,4,87,99.5,0,54100,93.6,159532,169105,0.7
229596,2296840,229693,4,87,99.5,0,52440,93.6,159542,169115,0.7
229597,2296850,229694,4,87,99.5,0,50611,93.6,159547,169102,0.7
229598,2296860,229695,4,87,99.5,0,48698,93.6,159539,169115,0.7
229599,2296870,229696,4,87,99.5,0,46784,93.6,159555,169175,0.7
229600,2296880,229697,4,87,99.5,0,44867,93.6,159601,169175,0.7
229601,2296890,229698,4,87,99.5,0,43115,93.6,159610,169207,0.7
229602,2296900,229699,4,87,99.5,0,41444,93.6,159591,169231,0.7
229603,2296910,229700,4,87,99.5,0,40023,93.6,159624,169293,0.7
229604,2296920,229701,4,87,99.5,0,38598,93.6,159621,169314,0.7
229605,2296930,229702,4,87,99.5,0,37338,93.6,159640,169336,0.7
229606,2296940,229703,4,87,99.5,0,36243,93.6,159645,169380,0.7
229607,2296950,229704,4,87,99.5,0,35145,93.6,159661,169417,0.7
229608,2296960,229705,4,87,99.5,0,34214,93.6,159675,169404,0.7
229609,2296970,229706,4,87,99.5,0,33193,93.6,159708,169472,0.7
229610,2296980,229707,4,87,99.5,0,32254,93.6,159726,169495,0.7
229611,2296990,229708,4,87,99.5,0,31226,93.6,159783,169528,0.7
229612,2297000,229709,4,87,99.5,0,30280,93.6,159764,169566,0.7
229613,2297010,229710,4,87,99.5,0,29245,93.6,159778,169605,0.7
229614,2297020,229711,4,87,99.5,0,28206,93.6,159767,169646,0.7
229615,2297030,229712,4,87,99.5,0,27078,93.6,159815,169657,0.7
229616,2297040,229713,4,87,99.5,0,25861,93.6,159820,169678,0.7
229617,2297050,229714,4,87,99.5,0,24641,93.6,159815,169718,0.7
229618,2297060,229715,4,87,99.5,0,23331,93.6,159844,169752,0.7
229619,2297070,229716,4,87,99.5,0,22019,93.6,159879,169777,0.7
229620,2297080,229717,4,87,99.5,0,20704,93.6,159890,169813,0.7
229621,2297090,229718,4,87,99.5,0,19474,93.6,159792,169858,0.7
229622,2297100,229719,4,87,99.5,0,18156,93.6,159902,169874,0.7
229623,2297110,229720,4,87,99.5,0,16923,93.6,159950,169900,0.7
229624,2297120,229721,4,87,99.5,0,15603,93.6,159918,169930,0.7
229625,2297130,229722,4,87,99.5,0,14369,93.6,159945,169960,0.7
229626,2297140,229723,4,87,99.5,0,13135,93.6,159953,170008,0.7
229627,2297150,229724,4,87,99.5,0,12075,93.6,159977,170010,0.7
229628,2297160,229725,4,87,99.5,0,10928,93.6,159980,170025,0.7
229629,2297170,229726,4,87,99.5,0,9782,93.6,159992,170067,0.7
229630,2297180,229727,4,87,99.5,0,8811,93.6,160015,170110,0.7
229631,2297190,229728,4,87,99.5,0,7841,93.6,159935,170126,0.7
229632,2297200,229729,4,87,99.5,0,6960,93.6,160036,170122,0.7
229633,2297210,229730,4,87,99.5,0,6080,93.6,160021,170060,0.7
229634,2297220,229731,4,87,99.5,0,5201,93.6,159967,169943,0.7
229635,2297230,229732,4,87,99.5,0,4498,93.6,159889,169796,0.7
229636,2297240,229733,4,87,99.5,0,3884,93.6,159812,169614,0.7
229637,2297250,229734,4,87,99.5,0,3533,93.6,159706,169436,0.7
229638,2297260,229735,4,87,99.5,0,3620,93.6,159637,169330,0.7
229639,2297270,229736,4,87,99.5,0,4057,93.6,159567,169207,0.7
229640,2297280,229737,4,87,99.5,0,5192,93.6,159529,169121,0.7
229641,2297290,229738,4,87,99.5,0,6937,93.6,159501,169056,0.7
229642,2297300,229739,4,87,99.5,0,9292,93.6,159471,169010,0.7
229643,2297310,229740,4,87,99.5,0,12347,93.6,159481,168957,0.7
229644,2297320,229741,4,87,99.5,0,16014,93.6,159428,168935,0.7
229645,2297330,229742,4,87,99.5,0,20123,93.6,159462,168905,0.7
229646,2297340,229743,4,87,99.5,0,24590,93.6,159419,168870,0.7
229647,2297350,229744,4,87,99.5,0,29244,93.6,159410,168830,0.7
229648,2297360,229745,4,87,99.5,0,34002,93.6,159385,168785,0.7
229649,2297370,229746,4,87,99.5,0,38689,93.6,159378,168789,0.7
229650,2297380,229747,4,87,99.5,0,43122,93.6,159385,168762,0.7
229651,2297390,229748,4,87,99.5,0,47298,93.6,159327,168731,0.7
229652,2297400,229749,4,87,99.5,0,51034,93.6,159346,168728,0.7
229653,2297410,229750,4,87,99.5,0,54327,93.6,159331,168716,0.7
229654,2297420,229751,4,87,99.5,0,57087,93.6,159365,168732,0.7
229655,2297430,229752,4,87,99.5,0,59402,93.6,159371,168732,0.7
229656,2297440,229753,4,87,99.5,0,61092,93.6,159375,168767,0.7
229657,2297450,229754,4,87,99.5,0,62258,93.6,159420,168818,0.7
229658,2297460,229755,4,87,99.5,0,62258,93.6,159433,168875,0.7
229659,2297470,229756,4,87,99.5,0,62258,93.6,159475,168940,0.7
229660,2297480,229757,4,87,99.5,0,62173,93.6,159479,168986,0.7
229661,2297490,229758,4,87,99.5,8,61576,93.6,159519,168983,0.7
229662,2297500,229759,4,87,99.5,0,60724,93.6,159512,169001,0.7
229663,2297510,229760,4,87,99.5,0,59617,93.6,159528,169062,0.7
229664,2297520,229761,4,87,99.5,0,58170,93.6,159536,169043,0.7
229665,2297530,229762,4,87,99.5,0,56639,93.6,159524,169069,0.7
229666,2297540,229763,4,87,99.5,0,54939,93.6,159556,169095,0.7
229667,2297550,229764,4,87,99.5,0,53068,93.6,159530,169084,0.7
229668,2297560,229765,4,87,99.5,0,51111,93.6,159552,169091,0.7
229669,2297570,229766,4,87,99.5,0,49325,93.6,159563,169136,0.7
229670,2297580,229767,4,87,99.5,0,47538,93.6,159558,169182,0.7
229671,2297590,229768,4,87,99.5,0,45834,93.6,159594,169198,0.7
229672,2297600,229769,4,87,99.5,0,44215,93.6,159594,169220,0.7
229673,2297610,229770,4,87,99.5,0,42764,93.6,159616,169261,0.7
229674,2297620,229771,4,87,99.5,0,41398,93.6,159628,169312,0.7
229675,2297630,229772,4,87,99.5,0,40114,93.6,159654,169339,0.7
229676,2297640,229773,4,87,99.5,0,38913,93.6,159687,169371,0.7
229677,2297650,229774,4,87,99.5,0,37709,93.6,159693,169379,0.7
229678,2297660,229775,4,87,99.5,0,36589,93.6,159716,169439,0.7
229679,2297670,229776,4,87,99.5,0,35551,93.6,159717,169457,0.7
229680,2297680,229777,4,87,99.5,0,34511,93.6,159751,169490,0.7
229681,2297690,229778,4,87,99.5,0,33378,93.6,159748,169529,0.7
229682,2297700,229779,4,87,99.5,0,32242,93.6,159770,169550,0.7
229683,2297710,229780,4,87,99.5,0,31013,93.6,159777,169578,0.7
229684,2297720,229781,4,87,99.5,0,29780,93.6,159820,169638,0.7
229685,2297730,229782,4,87,99.5,0,28456,93.6,159820,169663,0.7
229686,2297740,229783,4,87,99.5,0,27215,93.6,159830,169669,0.7
229687,2297750,229784,4,87,99.5,0,25970,93.6,159862,169724,0.7
229688,2297760,229785,4,87,99.5,0,24634,93.6,159876,169719,0.7
229689,2297770,229786,4,87,99.5,0,23296,93.6,159862,169749,0.7
229690,2297780,229787,4,87,99.5,0,21954,93.6,159892,169785,0.7
229691,2297790,229788,4,87,99.5,0,20522,93.6,159912,169842,0.7
229692,2297800,229789,4,87,99.5,0,19265,93.6,159914,169880,0.7
229693,2297810,229790,4,87,99.5,0,17917,93.6,159930,169897,0.7
229694,2297820,229791,4,87,99.5,0,16569,93.6,159960,169946,0.7
229695,2297830,229792,4,87,99.5,0,15308,93.6,159951,169961,0.7
229696,2297840,229793,4,87,99.5,0,14136,93.6,159990,170004,0.7
229697,2297850,229794,4,87,99.5,0,12964,93.6,160025,170046,0.7
229698,2297860,229795,4,87,99.5,0,11792,93.6,160030,170060,0.7
229699,2297870,229796,4,87,99.5,0,10709,93.6,160033,170126,0.7
229700,2297880,229797,4,87,99.5,0,9538,93.6,160071,170129,0.7
229701,2297890,229798,4,87,99.5,0,8457,93.6,160031,170114,0.7
229702,2297900,229799,4,87,99.5,0,7377,93.6,160019,170061,0.7
229703,2297910,229800,4,87,99.5,0,6387,93.6,159976,169920,0.7
229704,2297920,229801,4,87,99.5,0,5488,93.6,159905,169762,0.7
229705,2297930,229802,4,87,99.5,0,4680,93.6,159791,169593,0.7
